Ivanković Selo;Karlovac;Karlovačka županija
Ivankovo;Ivankovo;Vukovarsko-srijemska županija
Ivanovac;Antunovac;Osječko-baranjska županija
Ivanovci;Čaglin;Požeško-slavonska županija
Ivanovci;Valpovo;Osječko-baranjska županija
Ivanovci Gorjanski;Đakovo;Osječko-baranjska županija
Ivanovec;Čakovec;Međimurska županija
Ivanovo;Viljevo;Osječko-baranjska županija
Ivanovo Polje;Dežanovac;Bjelovarsko-bilogorska županija
Ivanovo Selo;Grubišno Polje;Bjelovarsko-bilogorska županija
Ivanska;Ivanska;Bjelovarsko-bilogorska županija
Ivanja Reka;Zagreb;Grad Zagreb
Ivanje;Cres;Primorsko-goranska županija
Ivanjski Bok;Sunja;Sisačko-moslavačka županija
Ivići;Sveti Lovreč;Istarska županija
Ivoševci;Kistanje;Šibensko-kninska županija
Ivošević Selo;Karlovac;Karlovačka županija
Izimje;Jastrebarsko;Zagrebačka županija
Jablan;Vrbovsko;Primorsko-goranska županija
Jablanac;Senj;Ličko-senjska županija
Jablanovec;Zaprešić;Zagrebačka županija
Jabučeta;Kapela;Bjelovarsko-bilogorska županija
Jabuka;Trilj;Splitsko-dalmatinska županija
Jabukovac;Petrinja;Sisačko-moslavačka županija
Jadranovo;Crikvenica;Primorsko-goranska županija
Jadreški;Ližnjan;Istarska županija
Jadrići;Žakanje;Karlovačka županija
Jadrtovac;Šibenik;Šibensko-kninska županija
Jadruhi;Vižinada;Istarska županija
Jagma;Lipik;Požeško-slavonska županija
Jagnjedovec;Koprivnica;Koprivničko-križevačka županija
Jagnjić Dol;Sveta Nedelja;Zagrebačka županija
Jagodna;Hvar;Splitsko-dalmatinska županija
Jagodno;Velika Gorica;Zagrebačka županija
Jagodnjak;Jagodnjak;Osječko-baranjska županija
Jagodnje;Udbina;Ličko-senjska županija
Jagrovac;Vojnić;Karlovačka županija
Jaguplije;Brestovac;Požeško-slavonska županija
Jakačići;Gračišće;Istarska županija
Jakačina Mala;Sibinj;Brodsko-posavska županija
Jakići I;Sveti Lovreč;Istarska županija
Jakići II;Poreč;Istarska županija
Jakomići;Pićan;Istarska županija
Jakopovac;Zrinski Topolovac;Bjelovarsko-bilogorska županija
Jakopovec;Jalžabet;Varaždinska županija
Jakov Polje;Novi Vinodolski;Primorsko-goranska županija
Jakovci Netretićki;Netretić;Karlovačka županija
Jakovci;Pakrac;Požeško-slavonska županija
Jakovici;Tinjan;Istarska županija
Jakovlje;Jakovlje;Zagrebačka županija
Jakšič;Jakšić;Požeško-slavonska županija
Jakšići;Vrbovsko;Primorsko-goranska županija
Jakšinec;Gornja Stubica;Krapinsko-zagorska županija
Jakuševec Zabočki;Zabok;Krapinsko-zagorska županija
Jales Breznički;Breznica;Varaždinska županija
Jalkovec;Varaždin;Varaždinska županija
Jalševec Breški;Ivanić-Grad;Zagrebačka županija
Jalševec Nartski;Rugvica;Zagrebačka županija
Jalševec Svibovečki;Varaždinske Toplice;Varaždinska županija
Jalšje;Veliko Trgovišće;Krapinsko-zagorska županija
Jalšovec;Štrigova;Međimurska županija
Jalžabet;Jalžabet;Varaždinska županija
Jamarica;Kutina;Sisačko-moslavačka županija
Jamarje;Rakovica;Karlovačka županija
Jame;Slunj;Karlovačka županija
Jamnica Pisarovinska;Pisarovina;Zagrebačka županija
Jamno;Bednja;Varaždinska županija
Jančani;Bosiljevo;Karlovačka županija
Jankovac;Sokolovac;Koprivničko-križevačka županija
Jankovo Selište;Generalski Stol;Karlovačka županija
Janja Gora;Plaški;Karlovačka županija
Janja Lipa;Kutina;Sisačko-moslavačka županija
Janjina;Janjina;Dubrovačko-neretvanska županija
Japaga;Lipik;Požeško-slavonska županija
Jarčani;Križevci;Koprivničko-križevačka županija
Jarče Polje;Netretić;Karlovačka županija
Jarebinjak;Rogoznica;Šibensko-kninska županija
Jarek Bisaški;Breznica;Varaždinska županija
Jarek Habekov;Hrašćina;Krapinsko-zagorska županija
Jarki Horvatićevi;Varaždinske Toplice;Varaždinska županija
Jarki;Cestica;Varaždinska županija
Jarmina;Jarmina;Vukovarsko-srijemska županija
Jarnevići;Ribnik;Karlovačka županija
Jaruge;Sikirevci;Brodsko-posavska županija
Jarušje;Samobor;Zagrebačka županija
Jasenak;Ogulin;Karlovačka županija
Jasenaš;Virovitica;Virovitičko-podravska županija
Jasenice;Jasenice;Zadarska županija
Jasenice;Konavle;Dubrovačko-neretvanska županija
Jasenik;Šandrovac;Bjelovarsko-bilogorska županija
Jasenovac;Jasenovac;Sisačko-moslavačka županija
Jasenovac;Kneževi Vinogradi;Osječko-baranjska županija
Jasenovac Zagorski;Krapinske Toplice;Krapinsko-zagorska županija
Jasenovčani;Sunja;Sisačko-moslavačka županija
Jasenovica;Poreč;Istarska županija
Jasenovica;Ribnik;Karlovačka županija
Jasensko;Sinj;Splitsko-dalmatinska županija
Jasik;Čaglin;Požeško-slavonska županija
Jasikovac;Plitvička jezera;Ličko-senjska županija
Jasnić Brdo;Krnjak;Karlovačka županija
Jastrebarsko;Jastrebarsko;Zagrebačka županija
Jaškovo;Ozalj;Karlovačka županija
Javnica;Dvor;Sisačko-moslavačka županija
Javor;Žumberak;Zagrebačka županija
Javorek;Samobor;Zagrebačka županija
Javorje;Brdovec;Zagrebačka županija
Javorje;Novi Vinodolski;Primorsko-goranska županija
Javornik;Dvor;Sisačko-moslavačka županija
Javorovac;Novigrad Podravski;Koprivničko-križevačka županija
Jazavica;Novska;Sisačko-moslavačka županija
Jazbina Cvetlinska;Bednja;Varaždinska županija
Jazbina Višnjička;Lepoglava;Varaždinska županija
Jazbina;Desinić;Krapinsko-zagorska županija
Jazvenik;Sisak;Sisačko-moslavačka županija
Jazvine;Radoboj;Krapinsko-zagorska županija
Jeduševac;Koprivnički Bregi;Koprivničko-križevačka županija
Jehnići;Poreč;Istarska županija
Jelenščak;Novi Marof;Varaždinska županija
Jelenjak;Desinić;Krapinsko-zagorska županija
Jelenje;Jelenje;Primorsko-goranska županija
Jelisavac;Našice;Osječko-baranjska županija
Jelov Klanac;Rakovica;Karlovačka županija
Jelovec Voćanski;Donja Voća;Varaždinska županija
Jelovec;Konjščina;Krapinsko-zagorska županija
Jelovice;Lanišće;Istarska županija
Jelsa;Jelsa;Splitsko-dalmatinska županija
Jeminovac;Brestovac;Požeško-slavonska županija
Jerebić;Velika Gorica;Zagrebačka županija
Jerovec;Ivanec;Varaždinska županija
Jertovec;Konjščina;Krapinsko-zagorska županija
Jesenice;Dugi Rat;Splitsko-dalmatinska županija
Jesenovec;Zagreb;Grad Zagreb
Jesenovik;Kršan;Istarska županija
Jezera;Tisno;Šibensko-kninska županija
Jezerane;Brinje;Ličko-senjska županija
Jezerce;Plitvička jezera;Ličko-senjska županija
Jezerine;Krašić;Zagrebačka županija
Jezerišće;Đurmanec;Krapinsko-zagorska županija
Jezernice;Žumberak;Zagrebačka županija
Jezero;Čaglin;Požeško-slavonska županija
Jezero;Plaški;Karlovačka županija
Jezero Klanječko;Veliko Trgovišće;Krapinsko-zagorska županija
Jezero Posavsko;Martinska Ves;Sisačko-moslavačka županija
Ježdovec;Zagreb;Grad Zagreb
Ježenj;Pazin;Istarska županija
Ježević;Vrlika;Splitsko-dalmatinska županija
Ježevik;Bukovlje;Brodsko-posavska županija
Ježevo;Rugvica;Zagrebačka županija
Ježovec;Bednja;Varaždinska županija
Johi;Bosiljevo;Karlovačka županija
Johovec;Križ;Zagrebačka županija
Johovo;Vojnić;Karlovačka županija
Josipdol;Josipdol;Karlovačka županija
Josipovac Punitovački;Punitovci;Osječko-baranjska županija
Josipovac;Osijek;Osječko-baranjska županija
Josipovo;Sopje;Virovitičko-podravska županija
Jošan;Udbina;Ličko-senjska županija
Jošavica;Petrinja;Sisačko-moslavačka županija
Joševica;Glina;Sisačko-moslavačka županija
Jovac;Dvor;Sisačko-moslavačka županija
Jovići;Ražanac;Zadarska županija
Jugovac;Žakanje;Karlovačka županija
Jugovo Polje;Suhopolje;Virovitičko-podravska županija
Juradi;Buzet;Istarska županija
Jural;Kanfanar;Istarska županija
Jurandvor;Baška;Primorsko-goranska županija
Juranšćina;Zlatar;Krapinsko-zagorska županija
Jurazini;Sveta Nedelja;Istarska županija
Jurcani;Sveti Lovreč;Istarska županija
Jurdani;Matulji;Primorsko-goranska županija
Jurga;Vojnić;Karlovačka županija
Juricani;Umag;Istarska županija
Juričići;Buzet;Istarska županija
Jurićev Kal;Barban;Istarska županija
Jurići;Poreč;Istarska županija
Jurići;Žminj;Istarska županija
Jurjevac Punitovački;Punitovci;Osječko-baranjska županija
Jurjevčani;Jastrebarsko;Zagrebačka županija
Jurjevec;Krapinske Toplice;Krapinsko-zagorska županija
Jurketinec;Maruševec;Varaždinska županija
Jurkovac;Čaglin;Požeško-slavonska županija
Jurkovo Selo;Žumberak;Zagrebačka županija
Jurovčak;Sveti Martin na Muri;Međimurska županija
Jurovec;Sveti Martin na Muri;Međimurska županija
Jurovo;Žakanje;Karlovačka županija
Jurovski Brod;Žakanje;Karlovačka županija
Juršići;Svetvinčenat;Istarska županija
Jušići;Matulji;Primorsko-goranska županija
Kabal;Farkaševac;Zagrebačka županija
Kablar;Karlovac;Karlovačka županija
Kačkovec;Kraljevec na Sutli;Krapinsko-zagorska županija
Kadanovci;Pleternica;Požeško-slavonska županija
Kadina Glavica;Drniš;Šibensko-kninska županija
Kadumi;Poreč;Istarska županija
Kajgana;Garešnica;Bjelovarsko-bilogorska županija
Kajini;Buzet;Istarska županija
Kakanj;Kistanje;Šibensko-kninska županija
Kakinac;Rovišće;Bjelovarsko-bilogorska županija
Kakma;Polača;Zadarska županija
Kalac;Mošćenička Draga;Primorsko-goranska županija
Kaldanija;Buje;Istarska županija
Kaldir;Motovun;Istarska županija
Kaldrma;Gračac;Zadarska županija
Kalebovac;Plitvička jezera;Ličko-senjska županija
Kali;Kali;Zadarska županija
Kalić;Delnice;Primorsko-goranska županija
Kalinić;Pleternica;Požeško-slavonska županija
Kalinovac;Kalinovac;Koprivničko-križevačka županija
Kalinovača;Gospić;Ličko-senjska županija
Kalinovica;Sveta Nedelja;Zagrebačka županija
Kalinje;Sveti Ivan Zelina;Zagrebačka županija
Kalnik;Kalnik;Koprivničko-križevačka županija
Kaluđerovac;Perušić;Ličko-senjska županija
Kalje;Žumberak;Zagrebačka županija
Kamanje;Kamanje;Karlovačka županija
Kamen;Split;Splitsko-dalmatinska županija
Kamena Gorica;Novi Marof;Varaždinska županija
Kamenac;Kneževi Vinogradi;Osječko-baranjska županija
Kamenci;Ozalj;Karlovačka županija
Kamenica;Lepoglava;Varaždinska županija
Kamenica;Preseka;Zagrebačka županija
Kamenica;Sokolovac;Koprivničko-križevačka županija
Kamenica Skradnička;Tounj;Karlovačka županija
Kamenički Vrhovec;Lepoglava;Varaždinska županija
Kameničko Podgorje;Lepoglava;Varaždinska županija
Kamenmost;Podbablje;Splitsko-dalmatinska županija
Kamenska;Brestovac;Požeško-slavonska županija
Kamenski Hrib;Čabar;Primorsko-goranska županija
Kamenski Šeovci;Brestovac;Požeško-slavonska županija
Kamenski Vučjak;Brestovac;Požeško-slavonska županija
Kamensko;Trilj;Splitsko-dalmatinska županija
Kamensko;Vrbovsko;Primorsko-goranska županija
Kamešnica;Kalnik;Koprivničko-križevačka županija
Kampelje;Vrbnik;Primorsko-goranska županija
Kampor;Rab;Primorsko-goranska županija
Kanegra;Buje;Istarska županija
Kanfanar;Kanfanar;Istarska županija
Kaniška Iva;Garešnica;Bjelovarsko-bilogorska županija
Kaniža;Bebrina;Brodsko-posavska županija
Kaniža;Ivanec;Varaždinska županija
Kaniža Gospićka;Gospić;Ličko-senjska županija
Kantrovci;Velika;Požeško-slavonska županija
Kanjane;Drniš;Šibensko-kninska županija
Kaočine;Drniš;Šibensko-kninska županija
Kapela;Kapela;Bjelovarsko-bilogorska županija
Kapela Dvor;Lukač;Virovitičko-podravska županija
Kapela Kalnička;Ljubešćica;Varaždinska županija
Kapela Korenička;Plitvička jezera;Ličko-senjska županija
Kapela Podravska;Veliki Bukovec;Varaždinska županija
Kapela Ravenska;Sveti Petar Orehovec;Koprivničko-križevačka županija
Kapelec;Maruševec;Varaždinska županija
Kapelica;Garešnica;Bjelovarsko-bilogorska županija
Kapelica;Labin;Istarska županija
Kapelna;Viljevo;Osječko-baranjska županija
Kapelski Vrh;Kraljevec na Sutli;Krapinsko-zagorska županija
Kapelščak;Sveti Martin na Muri;Međimurska županija
Kapetanovo Polje;Pakrac;Požeško-slavonska županija
Kapinci;Sopje;Virovitičko-podravska županija
Kapljuv;Cetingrad;Karlovačka županija
Kapovići;Sveti Lovreč;Istarska županija
Kaprije;Šibenik;Šibensko-kninska županija
Kaptol;Kaptol;Požeško-slavonska županija
Karadžićevo;Markušica;Vukovarsko-srijemska županija
Karakašica;Sinj;Splitsko-dalmatinska županija
Karalić;Drniš;Šibensko-kninska županija
Karanac;Kneževi Vinogradi;Osječko-baranjska županija
Karane;Križevci;Koprivničko-križevačka županija
Karasi;Karlovac;Karlovačka županija
Karigador;Brtonigla;Istarska županija
Karivaroš;Gornja Stubica;Krapinsko-zagorska županija
Karlobag;Karlobag;Ličko-senjska županija
Karlovac Feričanački;Orahovica;Virovitičko-podravska županija
Karlovac;Karlovac;Karlovačka županija
Karlovec Ludbreški;Sveti Đurđ;Varaždinska županija
Karlovići;Žminj;Istarska županija
Karojba;Karojba;Istarska županija
Kartalije;Vojnić;Karlovačka županija
Kastav;Kastav;Primorsko-goranska županija
Kasuni;Bosiljevo;Karlovačka županija
Kašćerga;Pazin;Istarska županija
Kašić;Pirovac;Šibensko-kninska županija
Kašina;Zagreb;Grad Zagreb
Kašinska Sopnica;Zagreb;Grad Zagreb
Kašljavac;Šandrovac;Bjelovarsko-bilogorska županija
Kašt;Ozalj;Karlovačka županija
Kaštel;Buje;Istarska županija
Kaštel Dežanovački;Dežanovac;Bjelovarsko-bilogorska županija
Kaštel Gomilica;Kaštela;Splitsko-dalmatinska županija
Kaštel Kambelovac;Kaštela;Splitsko-dalmatinska županija
Kaštel Lukšić;Kaštela;Splitsko-dalmatinska županija
Kaštel Novi;Kaštela;Splitsko-dalmatinska županija
Kaštel Stari;Kaštela;Splitsko-dalmatinska županija
Kaštel Sućurac;Kaštela;Splitsko-dalmatinska županija
Kaštel Štafilić;Kaštela;Splitsko-dalmatinska županija
Kaštel Žegarski;Obrovac;Zadarska županija
Kaštelanec;Jalžabet;Varaždinska županija
Kaštelir;Kaštelir-Labinci;Istarska županija
Katinac;Đulovac;Bjelovarsko-bilogorska županija
Katinka;Lukač;Virovitičko-podravska županija
Katinovac;Topusko;Sisačko-moslavačka županija
Katoličke Čaire;Kutina;Sisačko-moslavačka županija
Katoličko Selišće;Velika Ludina;Sisačko-moslavačka županija
Katoro;Umag;Istarska županija
Katun;Poreč;Istarska županija
Katuni;Šestanovac;Splitsko-dalmatinska županija
Kavran;Marčana;Istarska županija
Kavrani;Brod Moravice;Primorsko-goranska županija
Kebel;Bedekovčina;Krapinsko-zagorska županija
Kegljevac;Veliko Trojstvo;Bjelovarsko-bilogorska županija
Keići;Generalski Stol;Karlovačka županija
Kelemen;Jalžabet;Varaždinska županija
Keleminovec;Sveti Ivan Zelina;Zagrebačka županija
Kelešinka;Podgorač;Osječko-baranjska županija
Kenđelovec;Sveti Ivan Žabno;Koprivničko-križevačka županija
Kepčije;Dvor;Sisačko-moslavačka županija
Kerestinec;Sveta Nedelja;Zagrebačka županija
Keseri;Ozalj;Karlovačka županija
Keserov Potok;Krnjak;Karlovačka županija
Kestenak;Barilović;Karlovačka županija
Kestenovac;Donji Lapac;Ličko-senjska županija
Kestenovac;Vojnić;Karlovačka županija
Kestenje;Cetingrad;Karlovačka županija
Kešinci;Semeljci;Osječko-baranjska županija
Kihalac;Glina;Sisačko-moslavačka županija
Kijani;Gračac;Zadarska županija
Kijevo;Kijevo;Šibensko-kninska županija
Kik;Lovinac;Ličko-senjska županija
Kindrovo;Podcrkavlje;Brodsko-posavska županija
Kinjačka;Sunja;Sisačko-moslavačka županija
Kip;Sirač;Bjelovarsko-bilogorska županija
Kirin;Gvozd;Sisačko-moslavačka županija
Kirmenjak;Poreč;Istarska županija
Kistanje;Kistanje;Šibensko-kninska županija
Kitišanci;Belišće;Osječko-baranjska županija
Klada;Senj;Ličko-senjska županija
Kladare;Pitomača;Virovitičko-podravska županija
Kladari;Sunja;Sisačko-moslavačka županija
Kladešćica;Sveti Ivan Zelina;Zagrebačka županija
Kladje;Samobor;Zagrebačka županija
Kladnik;Kumrovec;Krapinsko-zagorska županija
Kladnjice;Lećevica;Splitsko-dalmatinska županija
Klakar;Klakar;Brodsko-posavska županija
Klake;Samobor;Zagrebačka županija
Klana;Klana;Primorsko-goranska županija
Klanac;Gospić;Ličko-senjska županija
Klanac;Vrbovsko;Primorsko-goranska županija
Klanac Perjasički;Slunj;Karlovačka županija
Klanice;Dobrinj;Primorsko-goranska županija
Klanjec;Klanjec;Krapinsko-zagorska županija
Klanječno;Desinić;Krapinsko-zagorska županija
Klarići;Buzet;Istarska županija
Klašnjica;Udbina;Ličko-senjska županija
Klek;Slivno;Dubrovačko-neretvanska županija
Klenice;Pregrada;Krapinsko-zagorska županija
Klenovac;Perušić;Ličko-senjska županija
Klenovec Humski;Hum na Sutli;Krapinsko-zagorska županija
Klenovica;Novi Vinodolski;Primorsko-goranska županija
Klenovnik;Klenovnik;Varaždinska županija
Klenovšćak;Lanišće;Istarska županija
Klepeće Selo;Brod Moravice;Primorsko-goranska županija
Kletište;Kutina;Sisačko-moslavačka županija
Klimen;Konjščina;Krapinsko-zagorska županija
Klimni;Žminj;Istarska županija
Klimno;Dobrinj;Primorsko-goranska županija
Klinac;Petrinja;Sisačko-moslavačka županija
Klinča Sela;Klinča Sela;Zagrebačka županija
Klipino Brdo;Karlovac;Karlovačka županija
Klis;Klis;Splitsko-dalmatinska županija
Klisa;Lipik;Požeško-slavonska županija
Klisa;Osijek;Osječko-baranjska županija
Klisa;Velika;Požeško-slavonska županija
Kliševo;Dubrovnik;Dubrovačko-neretvanska županija
Klobučak;Sisak;Sisačko-moslavačka županija
Klokoč;Vojnić;Karlovačka županija
Klokočevac;Bjelovar;Bjelovarsko-bilogorska županija
Klokočevci;Đurđenovac;Osječko-baranjska županija
Klokočevec Samoborski;Samobor;Zagrebačka županija
Klokočevik;Garčin;Brodsko-posavska županija
Klokovec;Krapinske Toplice;Krapinsko-zagorska županija
Kloštar Ivanić;Kloštar Ivanić;Zagrebačka županija
Kloštar Podravski;Kloštar Podravski;Koprivničko-križevačka županija
Kloštar Vojakovački;Križevci;Koprivničko-križevačka županija
Kloštar;Vrsar;Istarska županija
Klupci (dio naselja sa zaseocima Horvati, Benkotići, Belini, Matkuni, Kuhari, Zlarinski);Sveti Križ Začretje;Krapinsko-zagorska županija
Klupci (dio naselja koji ne ulazi u sastav općine Sv. Križ Začretje);Krapinske Toplice;Krapinsko-zagorska županija
Klupica;Vojnić;Karlovačka županija
Kljaić Brdo;Karlovac;Karlovačka županija
Kljake;Ružić;Šibensko-kninska županija
Kljenak;Vrgorac;Splitsko-dalmatinska županija
Ključ;Drniš;Šibensko-kninska županija
Ključ;Novi Marof;Varaždinska županija
Ključ Brdovečki;Brdovec;Zagrebačka županija
Ključar;Vojnić;Karlovačka županija
Ključić Brdo;Velika Gorica;Zagrebačka županija
Kmeti;Umag;Istarska županija
Knapić;Ivanec;Varaždinska županija
Knapići;Sveti Lovreč;Istarska županija
Knez Gorica;Karlovac;Karlovačka županija
Knezovec;Šenkovec;Međimurska županija
Knezovljani;Donji Kukuruzari;Sisačko-moslavačka županija
Knežci;Pleternica;Požeško-slavonska županija
Kneževac;Čaglin;Požeško-slavonska županija
Kneževi Vinogradi;Kneževi Vinogradi;Osječko-baranjska županija
Knežević Kosa;Vojnić;Karlovačka županija
Kneževo;Popovac;Osječko-baranjska županija
Knežica;Dubrovnik;Dubrovačko-neretvanska županija
Knin;Knin;Šibensko-kninska županija
Kninsko Polje;Knin;Šibensko-kninska županija
Kobasičari;Kapela;Bjelovarsko-bilogorska županija
Kobilić Pokupski;Karlovac;Karlovačka županija
